draw,delta_source_balanced_macro_f1,delta_source_balanced_brier,delta_source_balanced_log_loss
216,0.00815351045981,0.00487895156824,0.0334550991883
217,0.00512104048934,0.0165717028139,0.0545361768735
218,0.00151414900231,0.00811032833457,0.0288638512825
219,0.0116195754314,0.00421649733721,0.0324917366558
220,0.0010077292011,0.00779773826774,0.0378098725832
221,0.0113717556161,-0.00119154462683,0.0212209748147
222,0.0065211371752,0.00231727980432,0.0270734037402
223,0.00794729411948,0.00472860494427,0.0239898412739
224,0.00944452099516,-0.00461697898571,0.0180864314062
225,0.00388076492801,0.003562355767,0.0305053270783
226,0.0196494034753,-0.00949141872947,0.000329870231638
227,0.00817115206993,0.00434213417914,0.0363556819609
228,0.0114285004617,-0.000965403301314,0.0299304965947
229,0.00442984048991,0.00679532899301,0.0338251014901
230,0.00700698087109,0.00626231112805,0.0360831414891
231,0.0104167754053,0.00181190482751,0.0353898621389
232,0.00682884962146,0.00948042762011,0.039428173723
233,0.010361962744,-0.00209136709248,0.010493059912
234,0.0120460250429,0.0026221628451,0.0284006920077
235,0.00196909147113,0.006436617846,0.0363865981761
236,0.00812284304584,0.0021395989345,0.0203297341538
237,0.00146429471967,0.011795378053,0.043550295158
238,0.00448563863935,0.00769986180816,0.0219441690305
239,0.00251641292047,0.00845418001241,0.0358232746477
240,0.00972858908957,0.00355115463281,0.0262526969355
241,0.00781358388586,0.00576373403396,0.0328997970304
242,0.00311011286965,0.00697385492742,0.0338797701044
243,0.0136611624462,0.00149588234631,0.0262749816005
244,0.0111552817064,0.00176773266364,0.0293363193433
245,0.00565869883071,0.0078478654179,0.0339205908374
246,0.00509401960219,-0.00245861787535,0.0111055698552
247,0.011864191436,0.00360194279902,0.0307903245061
248,0.00531963803265,0.0102737853033,0.0464426784947
249,0.00727609834056,0.00356619884811,0.0312701714892
250,0.0167161281177,-0.00202616906468,0.0189563175851
251,0.00685641765336,0.00291942738394,0.0295894847746
252,-0.000144270887858,0.00544439784722,0.0279306278324
253,-3.87549845869e-05,0.00903376545334,0.0273564788285
254,0.0135690037632,-0.000997347850247,0.0259329831586
255,0.00990849089551,-0.00124182433241,0.0141879224109
256,0.00521903733964,0.00886504124469,0.0268836423764
257,0.00389401408137,0.00152506569357,0.0215900855253
258,0.00508730950808,0.00573711353109,0.0369350333889
259,-0.0041874167037,0.00364806309737,0.0217555087579
260,0.00840459741772,-0.00450328226664,0.00608985274665
261,0.00742721373919,0.000125997853563,0.0213365962052
262,0.00876805565024,0.00163388259131,0.0254410829895
263,0.0121886645978,0.0021960532336,0.0291201034212
264,-0.00224509225396,0.0103241908247,0.0406980808848
265,0.0069261497941,0.0117630716696,0.046304409054
266,0.00433367213917,0.00685751694029,0.0325578422292
267,0.00274411559193,0.000508592197001,0.00940134981878
268,0.0135783326417,-0.00590017563648,0.0197335656984
269,0.00813292664103,-0.000613375368513,0.0314872066583
270,0.00638624118748,-0.0024954889603,0.0169638740793
271,0.00610352157267,0.00422796789071,0.0293693701178
272,0.00662712598112,0.00273537710348,0.019613510589
273,-0.0026705528552,0.000761126827472,0.0284437272151
274,0.0100943494199,-0.00139506558172,0.0224119052781
275,0.00956242955909,0.00102713990612,0.0275765990682
276,0.00624572632611,0.00128845084842,0.0240933904659
277,0.00478470552935,0.0072462782145,0.0335802501061
278,0.00410863327919,0.00389768334993,0.0360954893858
279,-0.00188758917876,0.00734047686307,0.0379491472087
280,0.00109381334796,0.00336396534171,0.0333025882152
281,-0.00221308401231,0.00949431871019,0.0435741395997
